feature,effect,maaslin_coef,maaslin_q,maaslin_joint_q,aldex_est,aldex_q,ancom_lfc,ancom_se,ancom_q,dir_maaslin,dir_aldex,dir_ancom,concordant_maaslin_aldex,concordant_all3
Slackia,timepoint48H,1.8926188961317856,0.8529226117095119,0.7093404816207732,3.8215395557760505,0.0906823535187438,0.8817388820160338,0.5310688571846033,0.2502305849059519,1,1,1,TRUE,TRUE
Clostridium,carbohydrateRDC:timepoint48H,1.5850427372374312,0.8571829191453927,0.940866899275942,1.750037571161022,0.5701678809700003,2.2107235560894236,0.44229567680019477,2.3625299800103103e-5,1,1,1,TRUE,TRUE
Marvinbryantia,timepoint48H,-1.5857147854736229,0.8832207258996726,0.0029039856718768,-3.939663628973391,0.43730514209982,-1.53647289311997,0.4432934819809592,0.0056900396237321476,-1,-1,-1,TRUE,TRUE
Adlercreutzia,carbohydrateSDC,0.997747382776722,0.8855032436588889,0.9618767143182508,-0.4432438250806788,1,0.17441888578059025,0.3346406868203801,1,1,-1,1,FALSE,FALSE
Eggerthella,carbohydrateRDC:timepoint48H,1.4869437702105577,0.8855032436588889,0.9618767143182508,1.5198623005662066,0.5971415480934426,1.3034189888374768,0.383423203042724,0.005469322127359871,1,1,1,TRUE,TRUE
Eisenbergiella,obesity_groupobesity,2.5538627411787664,0.8855032436588889,0.9618767143182508,NA,NA,0.04793736314357981,0.5827221987703697,0.984922689747989,1,NA,1,FALSE,FALSE
Phascolarctobacterium,carbohydrateSDC:timepoint48H,4.207949199691306,0.8913384337911151,0.9663554412007408,NA,NA,2.218249677617833,0.6126874095340172,0.0057052055936048715,1,NA,1,FALSE,FALSE
Collinsella,timepoint48H,1.2785528506751644,0.8971954473452687,0.9721802284873706,2.7322352963463934,0.3556783568716549,-0.17658071070042686,0.4944249917607124,1,1,1,-1,TRUE,FALSE
Faecalibacterium,obesity_groupobesity,1.0047232095166705,0.8971954473452687,0.9721802284873706,0.655849011521633,1,0.5169869248068716,0.50756228534331,0.984922689747989,1,1,1,TRUE,TRUE
Succiniclasticum,carbohydrateRDC,-1.2623837716771782,0.8971954473452687,0.9721802284873706,NA,NA,-0.24619184789553383,0.4511768424719923,1,-1,NA,-1,FALSE,FALSE
Bilophila,obesity_groupobesity,1.2811814821783052,0.9110727733378864,0.9783047915843812,NA,NA,-0.15104797177859036,0.4602420273366137,0.984922689747989,1,NA,-1,FALSE,FALSE
Lactococcus,carbohydrateSDC:timepoint48H,1.7602538717893317,0.9122822557383248,0.9783047915843812,2.174720482751876,0.853048799385414,-0.39078857207420786,0.38700745012753435,0.5401113881567909,1,1,-1,TRUE,FALSE
Marvinbryantia,carbohydrateRDC:timepoint48H,1.860419624434468,0.9144684614212932,0.9783047915843812,2.8306522056582857,0.4789722198294019,-1.363453553283337,0.36391972513747217,0.002129579811440849,1,1,-1,TRUE,FALSE
Intestinibacter,carbohydrateSDC:timepoint48H,1.4474696003081675,0.9167041271149928,0.9849144782664006,0.4889399247102847,0.9634454000464978,0.4273719584867442,0.4645475856859406,0.5855693095157267,1,1,1,TRUE,TRUE
Lachnospira,obesity_groupobesity,1.6800283947909398,0.9167041271149928,0.356007099785986,NA,NA,NA,NA,NA,1,NA,NA,FALSE,FALSE
Romboutsia,obesity_groupobesity,-0.9110142088925496,0.9167041271149928,0.8693400324782442,-2.3041903695604913,0.7862591017359624,-0.754516233125149,0.5539565850868596,0.984922689747989,-1,-1,-1,TRUE,TRUE
Blautia,carbohydrateRDC:timepoint48H,1.233815677429102,0.9186546175427196,0.9849144782664006,2.4338586700981257,0.4560382607634186,-1.4720090978756557,0.3199847684687179,8.93898304471321e-5,1,1,-1,TRUE,FALSE
Catenibacterium,carbohydrateRDC:timepoint48H,3.84486320246664,0.9186546175427196,0.9849144782664006,NA,NA,-1.5428522023045124,0.6123069157548223,0.0724599190237221,1,NA,-1,FALSE,FALSE
Ruminiclostridium,carbohydrateSDC:timepoint48H,1.3178742911824737,0.9186546175427196,0.9849144782664006,1.2967733171901383,0.9193522562875672,0.10704700550276287,0.37327054708980933,0.8667580237422499,1,1,1,TRUE,TRUE
Eubacterium,carbohydrateRDC:timepoint48H,1.250891199594906,0.9420407788223614,0.6573119259572299,1.8209533910340772,0.5417781780222731,-2.025286558257873,0.36574953325829035,3.10965908847644e-6,1,1,-1,TRUE,FALSE
f__Christensenellaceae,obesity_groupobesity,0.8818887760699644,0.9420407788223614,0.8794649184161271,-0.9803653585080888,0.979562006391796,0.2746012382169786,0.41909967353280486,0.984922689747989,1,-1,1,FALSE,FALSE
Paenibacillus,carbohydrateRDC:timepoint48H,-1.349015732116522,0.9420407788223614,0.999976442700979,2.1962151056607135,0.5530753031448552,-0.4829405578176708,0.4132030263891,0.47710667122726336,-1,1,-1,FALSE,FALSE
Peptoniphilus,obesity_groupobesity,1.634019225878384,0.9420407788223614,0.8693400324782442,NA,NA,0.5367758578264549,0.6661800480987902,0.984922689747989,1,NA,1,FALSE,FALSE
Eggerthella,carbohydrateSDC:timepoint48H,1.341486825257313,0.9436169097014696,0.999976442700979,0.5532768959900318,0.9490780948917944,1.3739867446137464,0.3866110676659808,0.003817716602113917,1,1,1,TRUE,TRUE
Lactococcus,carbohydrateRDC:timepoint48H,1.6729743085652446,0.9436169097014696,0.999976442700979,2.447939981642038,0.49148335352665296,-0.5529357740197941,0.3868823262737531,0.3670980154198709,1,1,-1,TRUE,FALSE
Prevotella,carbohydrateRDC,1.2236128735368834,0.9545550325061656,0.999976442700979,NA,NA,NA,NA,NA,1,NA,NA,FALSE,FALSE
Catenibacterium,timepoint48H,-3.0140847848804526,0.9552935256721912,0.999976442700979,NA,NA,-1.7837792847162621,0.7397523186689904,0.09495099020068544,-1,NA,-1,FALSE,FALSE
Coprococcus,carbohydrateRDC:timepoint48H,1.3552123803655027,0.9552935256721912,0.999976442700979,2.4593588861611497,0.5112818343087202,-0.5950063315835623,0.3779652071650886,0.28338711865490834,1,1,-1,TRUE,FALSE
Peptococcus,timepoint48H,-2.3008280351932435,0.9552935256721912,0.999976442700979,NA,NA,-1.1632909951845736,0.8924283224404664,0.3966160596659369,-1,NA,-1,FALSE,FALSE
Eisenbergiella,carbohydrateSDC:timepoint48H,4.273541171072614,0.9568598366250995,0.824378019428919,NA,NA,-1.2852099742669145,0.7041483180901879,0.2332833784666338,1,NA,-1,FALSE,FALSE
Methanobrevibacter,obesity_groupobesity,-1.9726626363092388,0.9568598366250995,0.999976442700979,NA,NA,0.8347447251612511,1.0521310990526638,0.984922689747989,-1,NA,1,FALSE,FALSE
Lactobacillus,timepoint48H,-2.5242513844822296,0.9623333447206346,0.999976442700979,NA,NA,-0.54766313913307485,1.255396911498832,1,-1,NA,-1,FALSE,FALSE
Parvimonas,obesity_groupobesity,3.934777306033054,0.9724422523994704,0.9351153347637488,NA,NA,NA,NA,NA,1,NA,NA,FALSE,FALSE
Coprobacillus,timepoint48H,2.4435135757661097,0.9798292099802666,0.47993769013069915,NA,NA,NA,NA,NA,1,NA,NA,FALSE,FALSE
Adlercreutzia,carbohydrateRDC,0.761810447193507,0.9806265543621828,0.999976442700979,-0.7780007500539575,0.7910238806253035,0.06521211494545777,0.3335677854030929,1,1,-1,1,FALSE,FALSE
Alistipes,carbohydrateSDC:timepoint48H,2.192807741585772,0.9806265543621828,0.9351153347637488,-0.10388504838707184,0.9836205148613965,1.466896859159499,0.640672075770469,0.0956060797675156,1,-1,1,FALSE,FALSE
Anaerococcus,obesity_groupobesity,1.0976759486201553,0.9806265543621828,0.999976442700979,NA,NA,0.3727151925469618,0.5868545685773815,0.984922689747989,1,NA,1,FALSE,FALSE
Bacteroides,carbohydrateRDC:timepoint48H,1.999081834906977,0.9806265543621828,0.999976442700979,1.2380558501074654,0.7072771115791358,3.668629475728624,0.5496074447798459,3.3538431180471587e-8,1,1,1,TRUE,TRUE
Carnobacterium,obesity_groupobesity,3.973435425873463,0.9806265543621828,0.9351153347637488,NA,NA,0.03630700566380999,0.7241621217814271,0.984922689747989,1,NA,1,FALSE,FALSE
Dialister,carbohydrateSDC:timepoint48H,2.021087415102758,0.9806265543621828,0.999976442700979,1.826983185833838,0.9003090931053331,0.22104943313060516,0.5506605035202337,0.8110350227441022,1,1,1,TRUE,TRUE
Enterobacter,obesity_groupobesity,2.622040515391683,0.9806265543621828,0.999976442700979,NA,NA,NA,NA,NA,1,NA,NA,FALSE,FALSE
Erysipelatoclostridium,carbohydrateRDC,0.9067185567690752,0.9806265543621828,0.999976442700979,-0.9125448630986888,0.7715064864832706,0.12854132973271293,0.36744170671093995,1,1,-1,1,FALSE,FALSE
f__Coriobacteriaceae,timepoint48H,1.4788792870112193,0.9806265543621828,0.5580100338449901,0.2216537699369777,0.9734389406128756,-0.22402361538520013,0.6101655396912253,1,1,1,-1,TRUE,FALSE
f__Erysipelotrichaceae,carbohydrateSDC:timepoint48H,1.0510390175027062,0.9806265543621828,0.9773026827650444,0.14547356338110357,0.9814304168421056,-1.5323863667164754,0.3605331124152678,3.9685492244278007e-4,1,1,-1,TRUE,FALSE
f__Lachnospiraceae,timepoint48H,0.9036039994144268,0.9806265543621828,0.999976442700979,0.9336621616736758,0.9189477934475808,-0.6072286332087692,0.4322275039258649,0.36447587244616675,1,1,-1,TRUE,FALSE
f__Ruminococcaceae,obesity_groupobesity,0.35784065645865454,0.9806265543621828,0.36204991220758087,-0.7772677097717219,0.8353187015069903,-0.08053322474982332,0.32020891238347743,0.984922689747989,1,-1,-1,FALSE,FALSE
Finegoldia,carbohydrateSDC,-2.3948483591144836,0.9806265543621828,0.999976442700979,NA,NA,1.5972362333191998,1.2589637784873517,1,-1,NA,1,FALSE,FALSE
Fusicatenibacter,timepoint48H,-1.1734251311406656,0.9806265543621828,0.6562340789897076,-2.3713319577910315,0.8182681969127906,-1.842520365945409,0.5450409924862759,0.006153522010528427,-1,-1,-1,TRUE,TRUE
Hungatella,timepoint48H,2.2799228486564025,0.9806265543621828,0.02473937697513902,NA,NA,-0.17666284682320488,1.0451071933068055,1,1,NA,-1,FALSE,FALSE
Intestinibacter,carbohydrateRDC:timepoint48H,1.1727621652745486,0.9806265543621828,0.999976442700979,1.8625239941782643,0.558501614453007,0.46930241081364177,0.46047477788925134,0.5267447447998395,1,1,1,TRUE,TRUE
Lachnoclostridium,obesity_groupobesity,0.4329021502707756,0.9806265543621828,0.999976442700979,0.10837346875667916,1,0.06821977443086304,0.2756225831910701,0.984922689747989,1,1,1,TRUE,TRUE
Marvinbryantia,carbohydrateRDC,0.8125535998432016,0.9806265543621828,0.999976442700979,-1.3255453442884917,0.7190469794013413,0.17630618659533817,0.31318047120550957,1,1,-1,1,FALSE,FALSE
Parabacteroides,carbohydrateRDC:timepoint48H,2.6155023218816154,0.9806265543621828,0.9932668745705344,0.3363710306242139,0.8741243747339781,3.114076226432602,0.6839253804932947,1.3448014929664034e-4,1,1,1,TRUE,TRUE
Parvimonas,carbohydrateSDC,-1.4422754146034305,0.9806265543621828,0.999976442700979,NA,NA,NA,NA,NA,-1,NA,NA,FALSE,FALSE
Peptococcus,carbohydrateRDC,-1.117018604912869,0.9806265543621828,0.999976442700979,NA,NA,-0.09155277361660707,0.6482841413068319,1,-1,NA,-1,FALSE,FALSE
Peptoniphilus,timepoint48H,3.587247342492799,0.9806265543621828,0.02473937697513902,NA,NA,0.6785297851996137,1.2623979894493542,0.9997140745787064,1,NA,1,FALSE,FALSE
Roseburia,carbohydrateRDC,0.9322488557204353,0.9806265543621828,0.999976442700979,-0.6082356153387456,0.822066516207621,0.07985788049232809,0.4161983344115464,1,1,-1,1,FALSE,FALSE
Roseburia,obesity_groupobesity,0.45795447089414143,0.9806265543621828,0.998085829517607,0.8468211886211741,1,0.1609209880255609,0.32135178242250784,0.984922689747989,1,1,1,TRUE,TRUE
Sarcina,timepoint48H,1.8957309517258063,0.9806265543621828,0.999976442700979,NA,NA,NA,NA,NA,1,NA,NA,FALSE,FALSE
Senegalimassilia,carbohydrateRDC,1.3292724788736183,0.9806265543621828,0.999976442700979,-1.2909435198983463,0.7374528569185441,-0.08253425199393803,0.4455070416220059,1,1,-1,-1,FALSE,FALSE
Subdoligranulum,carbohydrateSDC:timepoint48H,1.0516521222524235,0.9806265543621828,0.5858573735368127,0.872449064723774,0.9237411798178428,-0.19731849367783827,0.3566883839651759,0.7741393323444742,1,1,-1,TRUE,FALSE
o__Clostridiales,carbohydrateRDC:timepoint48H,1.2528604590410002,0.9808547536675206,0.999976442700979,2.143696185711374,0.5486471018778893,-0.3307979920430648,0.507793855893814,0.6881329221559778,1,1,-1,TRUE,FALSE
Akkermansia,carbohydrateRDC:timepoint48H,1.418113965944382,0.98329533925333,0.8770115394723557,-0.2706832776280569,0.964342369319102,0.9164213393414461,0.5357789105597569,0.2221796652384354,1,-1,1,FALSE,FALSE
Akkermansia,carbohydrateSDC,-1.1181684751417196,0.9866076119747256,0.999976442700979,1.0544348490348765,1,-0.3139049684569659,0.5339134390338688,1,-1,1,-1,FALSE,FALSE
Coprobacillus,carbohydrateSDC:timepoint48H,2.8679106736394275,0.9866076119747256,0.999976442700979,NA,NA,NA,NA,NA,1,NA,NA,FALSE,FALSE
Enterorhabdus,carbohydrateRDC:timepoint48H,-1.2370277753554049,0.9866076119747256,0.999976442700979,NA,NA,NA,NA,NA,-1,NA,NA,FALSE,FALSE
f__Christensenellaceae,timepoint48H,0.9631771683994144,0.9866076119747256,0.9380649629902746,0.4723840798000173,0.9807169199003276,-0.13982065118840944,0.41919694607754626,1,1,1,-1,TRUE,FALSE
Lachnospira,carbohydrateSDC,1.4381808803405909,0.9866076119747256,0.999976442700979,NA,NA,NA,NA,NA,1,NA,NA,FALSE,FALSE
Lactococcus,carbohydrateRDC,0.7130513799961931,0.9866076119747256,0.999976442700979,-1.1182878600931525,0.7379897817250379,-0.10703013955943558,0.32208422120271757,1,1,-1,-1,FALSE,FALSE
Methanobrevibacter,carbohydrateSDC:timepoint48H,2.531659286252039,0.9866076119747256,0.999976442700979,NA,NA,-0.9138409616532749,0.7413881351623197,0.4679904587725748,1,NA,-1,FALSE,FALSE
Sarcina,carbohydrateRDC,-1.571352162625279,0.9866076119747256,0.999976442700979,NA,NA,NA,NA,NA,-1,NA,NA,FALSE,FALSE
Solobacterium,obesity_groupobesity,-1.63424608720307,0.9866076119747256,0.9618767143182508,NA,NA,-1.4596993714967146,1.0229962865158577,0.984922689747989,-1,NA,-1,FALSE,FALSE
Succiniclasticum,carbohydrateRDC:timepoint48H,1.2097268429081771,0.9866076119747256,0.999976442700979,NA,NA,0.5693504908217846,0.5529947148747475,0.5267447447998395,1,NA,1,FALSE,FALSE
Turicibacter,carbohydrateSDC,-0.8068963832741847,0.9866076119747256,0.999976442700979,-0.34746369691449364,1,-0.0410373967995515,0.39047333866238265,1,-1,-1,-1,TRUE,TRUE
Dialister,carbohydrateSDC,1.1417685471806334,0.9898486769095948,0.999976442700979,-0.2612795613303336,1,0.05745188251512243,0.4706255930846119,1,1,-1,1,FALSE,FALSE
Negativicoccus,obesity_groupobesity,0.9209792356468788,0.9923706492335256,0.9476502209834474,NA,NA,0.5042745206254043,0.665225548857292,0.984922689747989,1,NA,1,FALSE,FALSE
Senegalimassilia,carbohydrateRDC:timepoint48H,1.5181721827978223,0.9967674434793916,0.999976442700979,2.5288155426450887,0.47847599656001066,0.2589977160754101,0.4505332230493345,0.720425591497793,1,1,1,TRUE,TRUE
Actinomyces,carbohydrateRDC,0.20448117545931105,0.9999981164156956,0.999976442700979,-1.348703016026107,0.7101862666547119,-0.03197131666284983,0.2858922327975343,1,1,-1,-1,FALSE,FALSE
Actinomyces,carbohydrateRDC:timepoint48H,0.2912054305808119,0.9999981164156956,0.999976442700979,3.185338042141381,0.4055027968957361,-0.7000220132609546,0.3269245740589559,0.1242197354096428,1,1,-1,TRUE,FALSE
Actinomyces,carbohydrateSDC,-0.20577186517664792,0.9999981164156956,0.999976442700979,-0.11206184255573784,1,0.06656275203271436,0.2818454996522845,1,-1,-1,1,TRUE,FALSE
Actinomyces,carbohydrateSDC:timepoint48H,0.7212010343031489,0.9999981164156956,0.999976442700979,1.332038487388017,0.9111534099829058,-0.789986700479939,0.3579935517726315,0.11095137431395449,1,1,-1,TRUE,FALSE
Adlercreutzia,carbohydrateRDC:timepoint48H,0.6950756192227432,0.9999981164156956,0.999976442700979,1.4377899598157189,0.6683256118189105,-1.2227975872242989,0.38716623726447746,0.012438018997841064,1,1,-1,TRUE,FALSE
Adlercreutzia,carbohydrateSDC:timepoint48H,0.8985234926138652,0.9999981164156956,0.999976442700979,1.3575488453814455,0.9126826111711396,-0.9407440648037146,0.3870719760755118,0.07813249827871317,1,1,-1,TRUE,FALSE
Adlercreutzia,obesity_groupobesity,-0.30061800086323004,0.9999981164156956,0.0446984129317259,-2.958778666725293,0.22349656486444475,-0.3825423552977,0.37097906742430786,0.984922689747989,-1,-1,-1,TRUE,TRUE
Adlercreutzia,timepoint48H,-0.44730016427391994,0.9999981164156956,0.10529500619876728,-1.6123916835743308,0.9551052605902564,-0.7368025660249776,0.44456577982714474,0.2502305849059519,-1,-1,-1,TRUE,TRUE
Akkermansia,carbohydrateRDC,-0.5214451509768626,0.9999981164156956,0.999976442700979,0.1534602072202837,0.9553945678440672,-0.15303788624214396,0.5368572467797365,1,-1,1,-1,FALSE,FALSE
Akkermansia,obesity_groupobesity,0.25694928293694996,0.9999981164156956,0.999976442700979,-0.29795550711441604,1,0.20013789082296501,0.36714398309445806,0.984922689747989,1,-1,1,FALSE,FALSE
Alistipes,carbohydrateRDC,0.0920663212506012,0.9999981164156956,0.999976442700979,-0.6717786123180698,0.821010134396264,-0.32308444230604005,0.6827070271544774,1,1,-1,-1,FALSE,FALSE
Alistipes,carbohydrateRDC:timepoint48H,1.0162053757988987,0.9999981164156956,0.9351153347637488,0.3930112032851406,0.8744451812876061,1.5119626085529478,0.639400604445881,0.08109017894935643,1,1,1,TRUE,TRUE
Alistipes,carbohydrateSDC,-1.1405330377833094,0.9999981164156956,0.999976442700979,0.15719164768180424,1,-0.49641627457968446,0.669060752208821,1,-1,1,-1,FALSE,FALSE
Alistipes,obesity_groupobesity,0.04901475611369778,0.9999981164156956,0.999976442700979,-0.610021072910705,0.9353097078092654,-0.1031477191382054,0.33302621348522377,0.984922689747989,1,-1,-1,FALSE,FALSE
Anaerococcus,carbohydrateRDC,-0.24539615867303263,0.9999981164156956,0.999976442700979,NA,NA,-0.29282786650433534,0.6262378835570979,1,-1,NA,-1,FALSE,FALSE
Anaerococcus,carbohydrateRDC:timepoint48H,1.0851484209678754,0.9999981164156956,0.999976442700979,NA,NA,-1.2498619505574393,0.5982283107890835,0.1365615262197416,1,NA,-1,FALSE,FALSE
Anaerococcus,carbohydrateSDC,0.07344376224817438,0.9999981164156956,0.999976442700979,NA,NA,0.06699616355579663,0.7133476613991008,1,1,NA,1,FALSE,FALSE
Anaerococcus,carbohydrateSDC:timepoint48H,0.876754650410322,0.9999981164156956,0.999976442700979,NA,NA,-1.169794916245272,0.6145749606003811,0.2038499606992923,1,NA,-1,FALSE,FALSE
Anaerococcus,timepoint48H,0.4653100610181169,0.9999981164156956,0.02464789018004934,NA,NA,-1.213698745357931,0.6308556826238385,0.19140689780562004,1,NA,-1,FALSE,FALSE
Anaerostipes,carbohydrateRDC,0.1604159844757657,0.9999981164156956,9.71944177645804e-4,-1.092950841101764,0.7134982300982782,0.07983657278626843,0.3749840297469455,1,1,-1,1,FALSE,FALSE
Anaerostipes,carbohydrateSDC,0.0675970154827959,0.9999981164156956,0.999976442700979,0.03524135050460958,1,0.007896299266241255,0.37241051067699577,1,1,1,1,TRUE,TRUE
Anaerostipes,obesity_groupobesity,-0.14965432654802038,0.9999981164156956,0.999976442700979,-1.083667380261035,0.8845382502001224,-0.3262292172858389,0.35095906504443203,0.984922689747989,-1,-1,-1,TRUE,TRUE
Anaerotruncus,carbohydrateRDC,0.981554769359992,0.9999981164156956,0.999976442700979,-0.4004114707989808,0.8650057459990164,0.08641874568896755,0.6304162964445263,1,1,-1,1,FALSE,FALSE
Anaerotruncus,carbohydrateRDC:timepoint48H,1.3050552372733355,0.9999981164156956,0.22481495595640075,-0.9395141611917224,0.9914504743562516,1.2142114933179213,0.6183581693799549,0.15368619223614766,1,-1,1,FALSE,FALSE
Anaerotruncus,carbohydrateSDC,0.588585141146515,0.9999981164156956,0.999976442700979,0.4029956309382575,1,0.005621239269171107,0.6225163765076638,1,1,1,1,TRUE,TRUE
Anaerotruncus,carbohydrateSDC:timepoint48H,1.7416734430123948,0.9999981164156956,0.28675009346506736,-1.2625745087911044,0.998876007188986,1.452293867014319,0.6164096455908131,0.08801960685037764,1,-1,1,FALSE,FALSE
Anaerotruncus,obesity_groupobesity,-0.4302749982657716,0.9999981164156956,0.999976442700979,-1.1357497718826373,0.9458757499692196,-0.41554229428852385,0.5560832379120847,0.984922689747989,-1,-1,-1,TRUE,TRUE
Anaerotruncus,timepoint48H,1.554080698099631,0.9999981164156956,0.00210407862462756,6.7636129528409095,2.2271409521088545e-4,1.2747003664422045,0.6510256693603379,0.18675462230556394,1,1,1,TRUE,TRUE
Bacteroides,carbohydrateRDC,-0.8324647914017901,0.9999981164156956,0.999976442700979,-0.5852318193937324,0.8369346191986281,-0.11959058417098027,0.5769715753796262,1,-1,-1,-1,TRUE,TRUE
Bacteroides,carbohydrateSDC,0.5128596082357659,0.9999981164156956,0.999976442700979,0.04436068971780572,1,0.028155638457498335,0.5866676341150591,1,1,1,1,TRUE,TRUE
Bacteroides,carbohydrateSDC:timepoint48H,1.0252057842179203,0.9999981164156956,0.999976442700979,0.7554577454962714,0.9474034718684816,3.839426104576714,0.5528444597631665,7.90867942814119e-9,1,1,1,TRUE,TRUE
Bacteroides,obesity_groupobesity,-0.15876338104925436,0.9999981164156956,0.999976442700979,-0.5086351668834022,0.9814888613340762,-0.09723188563313077,0.5389682082824827,0.984922689747989,-1,-1,-1,TRUE,TRUE
Bifidobacterium,carbohydrateRDC,0.16957462347625585,0.9999981164156956,0.999976442700979,-1.1656085072826874,0.7064618251521337,0.11530187118515993,0.3957310400435026,1,1,-1,1,FALSE,FALSE
Bifidobacterium,carbohydrateSDC,0.15707146910827102,0.9999981164156956,0.999976442700979,0.1330734720974961,1,0.10238077148250445,0.3932506953899173,1,1,1,1,TRUE,TRUE
Bifidobacterium,obesity_groupobesity,-0.3743120825634222,0.9999981164156956,0.999976442700979,-0.8408088616441688,0.8138166373741933,-0.442183410840503,0.4464795433878714,0.984922689747989,-1,-1,-1,TRUE,TRUE
Bifidobacterium,timepoint48H,0.293564238388772,0.9999981164156956,0.999976442700979,0.26836987607150836,0.9991158330782032,-1.0069438284010228,0.47776274372253597,0.1599871414080943,1,1,-1,TRUE,FALSE
Bilophila,carbohydrateRDC,0.8558344102341341,0.9999981164156956,0.9351153347637488,NA,NA,-0.21081325321151012,1.423798458768115,1,1,NA,-1,FALSE,FALSE
Bilophila,carbohydrateRDC:timepoint48H,1.5041020452440017,0.9999981164156956,0.999976442700979,NA,NA,2.1932048592805464,0.904877206525371,0.08109017894935643,1,NA,1,FALSE,FALSE
Bilophila,carbohydrateSDC,1.2448922785372234,0.9999981164156956,0.999976442700979,NA,NA,-0.2418787606939061,1.0338089935974228,1,1,NA,-1,FALSE,FALSE
Bilophila,carbohydrateSDC:timepoint48H,0.7127836487256543,0.9999981164156956,0.999976442700979,NA,NA,1.770011790344327,0.9105475386501439,0.19374241677863085,1,NA,1,FALSE,FALSE
Bilophila,timepoint48H,1.3930168614167242,0.9999981164156956,0.10489497362789486,NA,NA,1.8219921059120097,0.9337303109125404,0.19098834718658705,1,NA,1,FALSE,FALSE
Blautia,carbohydrateRDC,-0.00730602067036473,0.9999981164156956,0.999976442700979,-1.4101671687778758,0.7064618251521337,-0.04543673514935828,0.30828024482781996,1,-1,-1,-1,TRUE,TRUE
Blautia,carbohydrateSDC,0.07189310001032662,0.9999981164156956,0.999976442700979,0.04151393832795844,1,-0.0017279716476142197,0.3053256752890323,1,1,1,-1,TRUE,FALSE
Blautia,timepoint48H,-0.22841462192587944,0.9999981164156956,0.999976442700979,-0.3038439394806882,1,-1.4384094693741056,0.3839182464508625,0.0021980443909039842,-1,-1,-1,TRUE,TRUE
Catenibacterium,carbohydrateRDC,-0.1440514633079648,0.9999981164156956,0.999976442700979,NA,NA,-0.10806840922423255,0.5750903779270916,1,-1,NA,-1,FALSE,FALSE
Catenibacterium,carbohydrateSDC,-0.94198936406273,0.9999981164156956,0.999976442700979,NA,NA,-0.31067349402992894,0.5469569308725432,1,-1,NA,-1,FALSE,FALSE
Catenibacterium,obesity_groupobesity,-0.26037218902360365,0.9999981164156956,0.900983315964842,NA,NA,0.4942473934424054,0.9318935174826144,0.984922689747989,-1,NA,1,FALSE,FALSE
Christensenella,carbohydrateRDC,0.14571714230082236,0.9999981164156956,0.999976442700979,NA,NA,NA,NA,NA,1,NA,NA,FALSE,FALSE
Christensenella,carbohydrateSDC,-0.46191847826357274,0.9999981164156956,0.9783047915843812,NA,NA,NA,NA,NA,-1,NA,NA,FALSE,FALSE
Clostridium,carbohydrateRDC,-0.6331416095680354,0.9999981164156956,0.999976442700979,-1.121652774384593,0.7336037475335895,-0.11336311539802728,0.44097394226284553,1,-1,-1,-1,TRUE,TRUE
Clostridium,carbohydrateSDC,-0.6265766143988939,0.9999981164156956,0.999976442700979,-0.2469763144280594,1,0.12628197775046587,0.44013901068056205,1,-1,-1,1,TRUE,FALSE
Clostridium,obesity_groupobesity,-0.21741855509875452,0.9999981164156956,0.999976442700979,-0.2872637070150083,1,-0.3107952757069503,0.5516419113061449,0.984922689747989,-1,-1,-1,TRUE,TRUE
Collinsella,carbohydrateRDC,-0.3615561217679843,0.9999981164156956,0.999976442700979,-2.0047945577666137,0.7076600321837951,-0.15692200905441256,0.4186384899250203,1,-1,-1,-1,TRUE,TRUE
Collinsella,carbohydrateSDC,-0.1435003775558356,0.9999981164156956,0.999976442700979,-0.978277621278758,1,-0.1331236006963996,0.4164614106204359,1,-1,-1,-1,TRUE,TRUE
Coprobacillus,carbohydrateRDC,-0.8335722935480169,0.9999981164156956,0.999976442700979,NA,NA,NA,NA,NA,-1,NA,NA,FALSE,FALSE
Coprobacillus,carbohydrateRDC:timepoint48H,0.5412728130241782,0.9999981164156956,0.999976442700979,NA,NA,NA,NA,NA,1,NA,NA,FALSE,FALSE
Coprobacillus,carbohydrateSDC,-1.6354546182255565,0.9999981164156956,0.999976442700979,NA,NA,NA,NA,NA,-1,NA,NA,FALSE,FALSE
Coprobacillus,obesity_groupobesity,0.7349065507933209,0.9999981164156956,0.999976442700979,NA,NA,NA,NA,NA,1,NA,NA,FALSE,FALSE
Coprococcus,carbohydrateRDC,0.498122782512505,0.9999981164156956,0.999976442700979,-1.0647883907268914,0.738792861062651,0.007891958383034988,0.3615091542259858,1,1,-1,1,FALSE,FALSE
Coprococcus,carbohydrateSDC,-0.2045244197824565,0.9999981164156956,0.999976442700979,-0.1625562911822846,1,-0.1577292530481469,0.35863658398432,1,-1,-1,-1,TRUE,TRUE
Coprococcus,obesity_groupobesity,0.2498497475620595,0.9999981164156956,0.824378019428919,-1.20175812032443,0.8457357772506687,-0.11961983768865087,0.42126499102711334,0.984922689747989,1,-1,-1,FALSE,FALSE
Coprococcus,timepoint48H,0.27080672853339344,0.9999981164156956,0.8627825599519173,-0.23557911714749416,0.9998203199605256,-0.43786794382693284,0.4515379641386579,0.6200285646260789,1,-1,-1,FALSE,FALSE
Dialister,carbohydrateRDC,-0.5366557108209924,0.9999981164156956,0.999976442700979,-1.4696554665252022,0.7279777558029578,0.043957816317991054,0.4772796782638063,1,-1,-1,1,TRUE,FALSE
